slug	index	role	product	variation	description	features	prompt	image_path	old_src	new_src
letter-trays-craft	2	product variation	Letter trays	Letter trays	Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas.	24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip	A distinct premium catalog photograph of Letter trays, variation 2: Letter trays. Show the real Letter trays object clearly and accurately, with a different physical presentation from every other asset: Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas. Product details: 24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/letter-trays-craft/image/unique-02.png	./image/item.png	./image/unique-02.png
letter-trays-craft	3	product variation	Letter trays	Letter trays	Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish.	Silky liquid ink Ultra-smooth writing Premium roller tip	A distinct premium catalog photograph of Letter trays, variation 3: Letter trays. Show the real Letter trays object clearly and accurately, with a different physical presentation from every other asset: Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish. Product details: Silky liquid ink Ultra-smooth writing Premium roller tip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/letter-trays-craft/image/unique-03.png	./image/item.png	./image/unique-03.png
letter-trays-craft	4	product variation	Letter trays	Letter trays	A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience.	Refillable ink system Fine and medium nibs Polished metal nib	A distinct premium catalog photograph of Letter trays, variation 4: Letter trays. Show the real Letter trays object clearly and accurately, with a different physical presentation from every other asset: A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience. Product details: Refillable ink system Fine and medium nibs Polished metal nib. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/letter-trays-craft/image/unique-04.png	./image/item.png	./image/unique-04.png
letter-trays-craft	5	product variation	Letter trays	Letter trays	Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work.	0.4mm precision tip Fade-resistant black ink Long-lasting fiber point	A distinct premium catalog photograph of Letter trays, variation 5: Letter trays. Show the real Letter trays object clearly and accurately, with a different physical presentation from every other asset: Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work. Product details: 0.4mm precision tip Fade-resistant black ink Long-lasting fiber point. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/letter-trays-craft/image/unique-05.png	./image/item.png	./image/unique-05.png
letter-trays-craft	6	about presentation	Letter trays	about presentation 6			A distinct editorial presentation image for a stationery and craft product webpage about Letter trays, role about presentation number 6. Feature Letter trays as the clear subject in a unique composition, different from every other image in the repository, realistic product photography, soft studio lighting, warm off-white craft-paper background, no text, no logos, no watermark, square composition.	projects/letter-trays-craft/image/unique-06.png	./image/item.png	./image/unique-06.png
letter-writing-sets-craft	1	product variation	Letter-writing sets	Letter-writing sets	The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow.	0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel	A distinct premium catalog photograph of Letter-writing sets, variation 1: Letter-writing sets. Show the real Letter-writing sets object clearly and accurately, with a different physical presentation from every other asset: The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow. Product details: 0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/letter-writing-sets-craft/image/unique-01.png	./image/item.png	./image/unique-01.png
letter-writing-sets-craft	2	product variation	Letter-writing sets	Letter-writing sets	Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas.	24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip	A distinct premium catalog photograph of Letter-writing sets, variation 2: Letter-writing sets. Show the real Letter-writing sets object clearly and accurately, with a different physical presentation from every other asset: Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas. Product details: 24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/letter-writing-sets-craft/image/unique-02.png	./image/item.png	./image/unique-02.png
letter-writing-sets-craft	3	product variation	Letter-writing sets	Letter-writing sets	Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish.	Silky liquid ink Ultra-smooth writing Premium roller tip	A distinct premium catalog photograph of Letter-writing sets, variation 3: Letter-writing sets. Show the real Letter-writing sets object clearly and accurately, with a different physical presentation from every other asset: Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish. Product details: Silky liquid ink Ultra-smooth writing Premium roller tip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/letter-writing-sets-craft/image/unique-03.png	./image/item.png	./image/unique-03.png
letter-writing-sets-craft	4	product variation	Letter-writing sets	Letter-writing sets	A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience.	Refillable ink system Fine and medium nibs Polished metal nib	A distinct premium catalog photograph of Letter-writing sets, variation 4: Letter-writing sets. Show the real Letter-writing sets object clearly and accurately, with a different physical presentation from every other asset: A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience. Product details: Refillable ink system Fine and medium nibs Polished metal nib. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/letter-writing-sets-craft/image/unique-04.png	./image/item.png	./image/unique-04.png
letter-writing-sets-craft	5	product variation	Letter-writing sets	Letter-writing sets	Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work.	0.4mm precision tip Fade-resistant black ink Long-lasting fiber point	A distinct premium catalog photograph of Letter-writing sets, variation 5: Letter-writing sets. Show the real Letter-writing sets object clearly and accurately, with a different physical presentation from every other asset: Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work. Product details: 0.4mm precision tip Fade-resistant black ink Long-lasting fiber point. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/letter-writing-sets-craft/image/unique-05.png	./image/item.png	./image/unique-05.png
letter-writing-sets-craft	6	about presentation	Letter-writing sets	about presentation 6			A distinct editorial presentation image for a stationery and craft product webpage about Letter-writing sets, role about presentation number 6. Feature Letter-writing sets as the clear subject in a unique composition, different from every other image in the repository, realistic product photography, soft studio lighting, warm off-white craft-paper background, no text, no logos, no watermark, square composition.	projects/letter-writing-sets-craft/image/unique-06.png	./image/item.png	./image/unique-06.png
letterheads-craft	1	product variation	Letterheads	Letterheads	The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow.	0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel	A distinct premium catalog photograph of Letterheads, variation 1: Letterheads. Show the real Letterheads object clearly and accurately, with a different physical presentation from every other asset: The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow. Product details: 0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/letterheads-craft/image/unique-01.png	./image/item.png	./image/unique-01.png
letterheads-craft	2	product variation	Letterheads	Letterheads	Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas.	24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip	A distinct premium catalog photograph of Letterheads, variation 2: Letterheads. Show the real Letterheads object clearly and accurately, with a different physical presentation from every other asset: Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas. Product details: 24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/letterheads-craft/image/unique-02.png	./image/item.png	./image/unique-02.png
letterheads-craft	3	product variation	Letterheads	Letterheads	Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish.	Silky liquid ink Ultra-smooth writing Premium roller tip	A distinct premium catalog photograph of Letterheads, variation 3: Letterheads. Show the real Letterheads object clearly and accurately, with a different physical presentation from every other asset: Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish. Product details: Silky liquid ink Ultra-smooth writing Premium roller tip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/letterheads-craft/image/unique-03.png	./image/item.png	./image/unique-03.png
letterheads-craft	4	product variation	Letterheads	Letterheads	A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience.	Refillable ink system Fine and medium nibs Polished metal nib	A distinct premium catalog photograph of Letterheads, variation 4: Letterheads. Show the real Letterheads object clearly and accurately, with a different physical presentation from every other asset: A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience. Product details: Refillable ink system Fine and medium nibs Polished metal nib. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/letterheads-craft/image/unique-04.png	./image/item.png	./image/unique-04.png
letterheads-craft	5	product variation	Letterheads	Letterheads	Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work.	0.4mm precision tip Fade-resistant black ink Long-lasting fiber point	A distinct premium catalog photograph of Letterheads, variation 5: Letterheads. Show the real Letterheads object clearly and accurately, with a different physical presentation from every other asset: Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work. Product details: 0.4mm precision tip Fade-resistant black ink Long-lasting fiber point. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/letterheads-craft/image/unique-05.png	./image/item.png	./image/unique-05.png
letterheads-craft	6	about presentation	Letterheads	about presentation 6			A distinct editorial presentation image for a stationery and craft product webpage about Letterheads, role about presentation number 6. Feature Letterheads as the clear subject in a unique composition, different from every other image in the repository, realistic product photography, soft studio lighting, warm off-white craft-paper background, no text, no logos, no watermark, square composition.	projects/letterheads-craft/image/unique-06.png	./image/item.png	./image/unique-06.png
lever-arch-files-craft	1	product variation	Lever-arch files	Lever-arch files	The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow.	0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel	A distinct premium catalog photograph of Lever-arch files, variation 1: Lever-arch files. Show the real Lever-arch files object clearly and accurately, with a different physical presentation from every other asset: The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow. Product details: 0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/lever-arch-files-craft/image/unique-01.png	./image/item.png	./image/unique-01.png
lever-arch-files-craft	2	product variation	Lever-arch files	Lever-arch files	Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas.	24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip	A distinct premium catalog photograph of Lever-arch files, variation 2: Lever-arch files. Show the real Lever-arch files object clearly and accurately, with a different physical presentation from every other asset: Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas. Product details: 24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/lever-arch-files-craft/image/unique-02.png	./image/item.png	./image/unique-02.png
lever-arch-files-craft	3	product variation	Lever-arch files	Lever-arch files	Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish.	Silky liquid ink Ultra-smooth writing Premium roller tip	A distinct premium catalog photograph of Lever-arch files, variation 3: Lever-arch files. Show the real Lever-arch files object clearly and accurately, with a different physical presentation from every other asset: Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish. Product details: Silky liquid ink Ultra-smooth writing Premium roller tip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/lever-arch-files-craft/image/unique-03.png	./image/item.png	./image/unique-03.png
lever-arch-files-craft	4	product variation	Lever-arch files	Lever-arch files	A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience.	Refillable ink system Fine and medium nibs Polished metal nib	A distinct premium catalog photograph of Lever-arch files, variation 4: Lever-arch files. Show the real Lever-arch files object clearly and accurately, with a different physical presentation from every other asset: A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience. Product details: Refillable ink system Fine and medium nibs Polished metal nib. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/lever-arch-files-craft/image/unique-04.png	./image/item.png	./image/unique-04.png
lever-arch-files-craft	5	product variation	Lever-arch files	Lever-arch files	Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work.	0.4mm precision tip Fade-resistant black ink Long-lasting fiber point	A distinct premium catalog photograph of Lever-arch files, variation 5: Lever-arch files. Show the real Lever-arch files object clearly and accurately, with a different physical presentation from every other asset: Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work. Product details: 0.4mm precision tip Fade-resistant black ink Long-lasting fiber point. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/lever-arch-files-craft/image/unique-05.png	./image/item.png	./image/unique-05.png
lever-arch-files-craft	6	about presentation	Lever-arch files	about presentation 6			A distinct editorial presentation image for a stationery and craft product webpage about Lever-arch files, role about presentation number 6. Feature Lever-arch files as the clear subject in a unique composition, different from every other image in the repository, realistic product photography, soft studio lighting, warm off-white craft-paper background, no text, no logos, no watermark, square composition.	projects/lever-arch-files-craft/image/unique-06.png	./image/item.png	./image/unique-06.png
lined-paper-craft	1	product variation	Lined paper	Lined paper	The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow.	0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel	A distinct premium catalog photograph of Lined paper, variation 1: Lined paper. Show the real Lined paper object clearly and accurately, with a different physical presentation from every other asset: The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow. Product details: 0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/lined-paper-craft/image/unique-01.png	./image/item.png	./image/unique-01.png
lined-paper-craft	2	product variation	Lined paper	Lined paper	Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas.	24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip	A distinct premium catalog photograph of Lined paper, variation 2: Lined paper. Show the real Lined paper object clearly and accurately, with a different physical presentation from every other asset: Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas. Product details: 24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/lined-paper-craft/image/unique-02.png	./image/item.png	./image/unique-02.png
lined-paper-craft	3	product variation	Lined paper	Lined paper	Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish.	Silky liquid ink Ultra-smooth writing Premium roller tip	A distinct premium catalog photograph of Lined paper, variation 3: Lined paper. Show the real Lined paper object clearly and accurately, with a different physical presentation from every other asset: Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish. Product details: Silky liquid ink Ultra-smooth writing Premium roller tip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/lined-paper-craft/image/unique-03.png	./image/item.png	./image/unique-03.png
lined-paper-craft	4	product variation	Lined paper	Lined paper	A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience.	Refillable ink system Fine and medium nibs Polished metal nib	A distinct premium catalog photograph of Lined paper, variation 4: Lined paper. Show the real Lined paper object clearly and accurately, with a different physical presentation from every other asset: A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience. Product details: Refillable ink system Fine and medium nibs Polished metal nib. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/lined-paper-craft/image/unique-04.png	./image/item.png	./image/unique-04.png
lined-paper-craft	5	product variation	Lined paper	Lined paper	Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work.	0.4mm precision tip Fade-resistant black ink Long-lasting fiber point	A distinct premium catalog photograph of Lined paper, variation 5: Lined paper. Show the real Lined paper object clearly and accurately, with a different physical presentation from every other asset: Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work. Product details: 0.4mm precision tip Fade-resistant black ink Long-lasting fiber point. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/lined-paper-craft/image/unique-05.png	./image/item.png	./image/unique-05.png
lined-paper-craft	6	about presentation	Lined paper	about presentation 6			A distinct editorial presentation image for a stationery and craft product webpage about Lined paper, role about presentation number 6. Feature Lined paper as the clear subject in a unique composition, different from every other image in the repository, realistic product photography, soft studio lighting, warm off-white craft-paper background, no text, no logos, no watermark, square composition.	projects/lined-paper-craft/image/unique-06.png	./image/item.png	./image/unique-06.png
liquid-glue-craft	1	product variation	Liquid glue	Liquid glue	The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow.	0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel	A distinct premium catalog photograph of Liquid glue, variation 1: Liquid glue. Show the real Liquid glue object clearly and accurately, with a different physical presentation from every other asset: The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow. Product details: 0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/liquid-glue-craft/image/unique-01.png	./image/item.png	./image/unique-01.png
liquid-glue-craft	2	product variation	Liquid glue	Liquid glue	Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas.	24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip	A distinct premium catalog photograph of Liquid glue, variation 2: Liquid glue. Show the real Liquid glue object clearly and accurately, with a different physical presentation from every other asset: Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas. Product details: 24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/liquid-glue-craft/image/unique-02.png	./image/item.png	./image/unique-02.png
liquid-glue-craft	3	product variation	Liquid glue	Liquid glue	Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish.	Silky liquid ink Ultra-smooth writing Premium roller tip	A distinct premium catalog photograph of Liquid glue, variation 3: Liquid glue. Show the real Liquid glue object clearly and accurately, with a different physical presentation from every other asset: Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish. Product details: Silky liquid ink Ultra-smooth writing Premium roller tip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/liquid-glue-craft/image/unique-03.png	./image/item.png	./image/unique-03.png
liquid-glue-craft	4	product variation	Liquid glue	Liquid glue	A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience.	Refillable ink system Fine and medium nibs Polished metal nib	A distinct premium catalog photograph of Liquid glue, variation 4: Liquid glue. Show the real Liquid glue object clearly and accurately, with a different physical presentation from every other asset: A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience. Product details: Refillable ink system Fine and medium nibs Polished metal nib. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/liquid-glue-craft/image/unique-04.png	./image/item.png	./image/unique-04.png
liquid-glue-craft	5	product variation	Liquid glue	Liquid glue	Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work.	0.4mm precision tip Fade-resistant black ink Long-lasting fiber point	A distinct premium catalog photograph of Liquid glue, variation 5: Liquid glue. Show the real Liquid glue object clearly and accurately, with a different physical presentation from every other asset: Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work. Product details: 0.4mm precision tip Fade-resistant black ink Long-lasting fiber point. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/liquid-glue-craft/image/unique-05.png	./image/item.png	./image/unique-05.png
liquid-glue-craft	6	about presentation	Liquid glue	about presentation 6			A distinct editorial presentation image for a stationery and craft product webpage about Liquid glue, role about presentation number 6. Feature Liquid glue as the clear subject in a unique composition, different from every other image in the repository, realistic product photography, soft studio lighting, warm off-white craft-paper background, no text, no logos, no watermark, square composition.	projects/liquid-glue-craft/image/unique-06.png	./image/item.png	./image/unique-06.png
logbooks-craft	1	product variation	Logbooks	Logbooks	The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow.	0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel	A distinct premium catalog photograph of Logbooks, variation 1: Logbooks. Show the real Logbooks object clearly and accurately, with a different physical presentation from every other asset: The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow. Product details: 0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/logbooks-craft/image/unique-01.png	./image/item.png	./image/unique-01.png
logbooks-craft	2	product variation	Logbooks	Logbooks	Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas.	24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip	A distinct premium catalog photograph of Logbooks, variation 2: Logbooks. Show the real Logbooks object clearly and accurately, with a different physical presentation from every other asset: Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas. Product details: 24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/logbooks-craft/image/unique-02.png	./image/item.png	./image/unique-02.png
logbooks-craft	3	product variation	Logbooks	Logbooks	Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish.	Silky liquid ink Ultra-smooth writing Premium roller tip	A distinct premium catalog photograph of Logbooks, variation 3: Logbooks. Show the real Logbooks object clearly and accurately, with a different physical presentation from every other asset: Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish. Product details: Silky liquid ink Ultra-smooth writing Premium roller tip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/logbooks-craft/image/unique-03.png	./image/item.png	./image/unique-03.png
logbooks-craft	4	product variation	Logbooks	Logbooks	A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience.	Refillable ink system Fine and medium nibs Polished metal nib	A distinct premium catalog photograph of Logbooks, variation 4: Logbooks. Show the real Logbooks object clearly and accurately, with a different physical presentation from every other asset: A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience. Product details: Refillable ink system Fine and medium nibs Polished metal nib. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/logbooks-craft/image/unique-04.png	./image/item.png	./image/unique-04.png
logbooks-craft	5	product variation	Logbooks	Logbooks	Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work.	0.4mm precision tip Fade-resistant black ink Long-lasting fiber point	A distinct premium catalog photograph of Logbooks, variation 5: Logbooks. Show the real Logbooks object clearly and accurately, with a different physical presentation from every other asset: Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work. Product details: 0.4mm precision tip Fade-resistant black ink Long-lasting fiber point. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/logbooks-craft/image/unique-05.png	./image/item.png	./image/unique-05.png
logbooks-craft	6	about presentation	Logbooks	about presentation 6			A distinct editorial presentation image for a stationery and craft product webpage about Logbooks, role about presentation number 6. Feature Logbooks as the clear subject in a unique composition, different from every other image in the repository, realistic product photography, soft studio lighting, warm off-white craft-paper background, no text, no logos, no watermark, square composition.	projects/logbooks-craft/image/unique-06.png	./image/item.png	./image/unique-06.png
lunch-boxes-craft	1	product variation	Lunch boxes	Lunch boxes	The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow.	0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel	A distinct premium catalog photograph of Lunch boxes, variation 1: Lunch boxes. Show the real Lunch boxes object clearly and accurately, with a different physical presentation from every other asset: The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow. Product details: 0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/lunch-boxes-craft/image/unique-01.png	./image/item.png	./image/unique-01.png
